value,label,index
0.0656922668301,0,0
0.065181694316,0,1
0.0652405037156,0,2
0.0638076928907,0,3
0.0637419332895,0,4
0.0631741552686,0,5
0.0623839707913,0,6
0.0618204698177,0,7
0.0612655229385,0,8
0.0608180368712,0,9
0.0597209742546,0,10
0.0596466605588,0,11
0.058528212706,0,12
0.0575926086226999,0,13
0.0571440532936,0,14
0.0562955940477,0,15
0.0558096145551999,0,16
0.0557780713319,0,17
0.0552568061996999,0,18
0.0543826846704,0,19
0.0540881030418,0,20
0.053896170547,0,21
0.0530872739881,0,22
0.0525772361049,0,23
0.0524398359624,0,24
0.0520003693586999,0,25
0.0514096022089,0,26
0.0508541206988,0,27
0.0502900850943,0,28
0.0501371806555,0,29
0.0493437883928,0,30
0.048938538167,0,31
0.0486835192254,0,32
0.0477660925928,0,33
0.0478227634686999,0,34
0.0473453380708,0,35
0.0466043396366999,0,36
0.0466743762853,0,37
0.045923754495,0,38
0.045693328575,0,39
0.0450785030344999,0,40
0.0451816867990999,0,41
0.0445150020609,0,42
0.0440407844483,0,43
0.0438611484643,0,44
0.0434740756893,0,45
0.0428057870583,0,46
0.0425293828805,0,47
0.0424561384466,0,48
0.0423556278365,0,49
0.0420450072808,0,50
0.0412927815978,0,51
0.041061286416,0,52
0.0408768387538,0,53
0.0405886726962,0,54
0.0398834945328,0,55
0.0402775175096,0,56
0.0397407480812,0,57
0.0396263370676,0,58
0.03932640913,0,59
0.0393820107441,0,60
0.0389350593077,0,61
0.0393804068514,0,62
0.038411121021,0,63
0.0382181192644,0,64
0.0381908530882,0,65
0.0377588713172,0,66
0.0378134036694,0,67
0.0370617126173,0,68
0.0374434390833,0,69
0.036642561988,0,70
0.0368125746157,0,71
0.036457045064,0,72
0.0359384530864,0,73
0.0360111628894,0,74
0.0355711616548,0,75
0.0356101897108,0,76
0.0351830196179,0,77
0.0350557774626,0,78
0.0342645237235,0,79
0.0341207080101,0,80
0.0342468809037,0,81
0.0341447664008,0,82
0.0337737325529,0,83
0.0332396362791,0,84
0.0330947513039,0,85
0.0330102796209,0,86
0.0329803402902,0,87
0.0324104237457,0,88
0.0322585885688,0,89
0.0321612857441,0,90
0.0318597539138,0,91
0.0318977127081,0,92
0.0314790967095999,0,93
0.0314491573789,0,94
0.0315357675855,0,95
0.0310096907752,0,96
0.0310733118529,0,97
0.0302628114012,0,98
0.0305418887335,0,99
0.0303702722131,0,100
0.0301312921987,0,101
0.0302392876414,0,102
0.0299345480257,0,103
0.0297779011706,0,104
0.029371581683,0,105
0.029769881707,0,106
0.0293175839616,0,107
0.0293111683907,0,108
0.0288797212506,0,109
0.0287006198975,0,110
0.0290486646165,0,111
0.0287995266149,0,112
0.0288161001729,0,113
0.028130703353,0,114
0.0283910686036,0,115
0.0281969975852,0,116
0.0279259397164,0,117
0.0280467663009,0,118
0.0279318206564,0,119
0.0282419065812,0,120
0.0280558550263,0,121
0.0277259877581,0,122
0.0277029986292,0,123
0.0276933752729,0,124
0.0274265944514,0,125
0.0274303368677,0,126
0.027058233758,0,127
0.0272437506819,0,128
0.026782898842,0,129
0.0269876624786,0,130
0.0268197883745,0,131
0.0264749514409,0,132
0.0263765793544,0,133
0.0262691185425,0,134
0.0264027762687,0,135
0.0258777687202,0,136
0.0258980846946,0,137
0.0258146822735,0,138
0.0259157275145,0,139
0.0255837217226,0,140
0.0261220950437,0,141
0.0256051069588,0,142
0.0254505986273,0,143
0.0254864188979,0,144
0.0254677068163,0,145
0.0262958500878,0,146
0.0267091197772,0,147
0.0264974059389,0,148
0.0261787659196,0,149
0.0265540768148,0,150
0.0262766033752,0,151
0.0262862267315,0,152
0.0261969433704,0,153
0.0258660068403,0,154
0.0259563594632,0,155
0.0258852535529,0,156
0.0258371367715,0,157
0.0257617538139,0,158
0.0257141716634,0,159
0.0255056656105,0,160
0.0254350943311,0,161
0.0254591527218,0,162
0.0251934411621,0,163
0.0252800513687,0,164
0.0250111320236,0,165
0.0250710106849,0,166
0.0248443271813,0,167
0.0249539265168,0,168
0.0249148984607,0,169
0.0249721039675,0,170
0.0256778167618,0,171
0.0252800513687,0,172
0.0251977182094,0,173
0.0250972075993,0,174
0.0249042058426,0,175
0.0253131984848,0,176
0.0252511812998,0,177
0.0254158476185,0,178
0.0254260056057,0,179
0.025278447476,0,180
0.0256697972983,0,181
0.0257173794488,0,182
0.0253383261373,0,183
0.0254334904384,0,184
0.0253725425152,0,185
0.0257676347538,0,186
0.0256184727314,0,187
0.025665520251,0,188
0.0256959942126,0,189
0.0254425791637,0,190
0.0257473187795,0,191
0.0259269547635,0,192
0.0261841122287,0,193
0.0262113784048,0,194
0.0262616337099,0,195
0.0264140035177,0,196
0.026142945649,0,197
0.0261819737051,0,198
0.0261306491382,0,199
0.0266781111847,0,200
0.0277516500415,0,201
0.0275260357997,0,202
0.0270454026163,0,203
0.0274987696235,0,204
0.0277511154106,0,205
0.0276404468133,0,206
0.0278799614586,0,207
0.0285257955916,0,208
0.0283237051096,0,209
0.0288839982978,0,210
0.030090125619,0,211
0.0302275257615,0,212
0.0301029567607,0,213
0.0305664817552,0,214
0.03075253331,0,215
0.0309316346631,0,216
0.0311107360162,0,217
0.0316009925559,0,218
0.0318372994158,0,219
0.0319698878802,0,220
0.0327312022886,0,221
0.0327376178595,0,222
0.0327461719539,0,223
0.0328926608219,0,224
0.033301653464,0,225
0.0337133192607,0,226
0.0338811933648,0,227
0.0347831157012,0,228
0.0346836743529,0,229
0.0348697259077,0,230
0.0385832721723,0,231
0.0375979474148,0,232
0.0372194287342,0,233
0.0376391139945,0,234
0.0380604031475,0,235
0.0387105143277,0,236
0.0388259946031,0,237
0.0392114634854,0,238
0.0399032758762,0,239
0.0402347470372,0,240
0.0418953106274,0,241
0.0420353839245,0,242
0.0427929559166,0,243
0.0428988128357,0,244
0.0436638696605,0,245
0.0454554178224,0,246
0.0455190389,0,247
0.0468545469002,0,248
