value,label,index
0.043685858014,0,0
0.0431469572276,0,1
0.0428344348385,0,2
0.0421325950287,0,3
0.0412918563793,0,4
0.0411088838694,0,5
0.0407188986659,0,6
0.0403416013371,0,7
0.0400143877246,0,8
0.0395415974436,0,9
0.0390881728662,0,10
0.038798355095,0,11
0.0385639633032,0,12
0.0381051964627,0,13
0.0378594523619,0,14
0.0371382468485,0,15
0.0372410854124,0,16
0.0365719669639,0,17
0.0364390781701999,0,18
0.0360965055514,0,19
0.0357766375505,0,20
0.0355876549947,0,21
0.0347389029506999,0,22
0.0347649464831,0,23
0.0343662801021,0,24
0.0339202011364,0,25
0.0339115199589,0,26
0.0333312166337999,0,27
0.033164938696,0,28
0.0331355562492,0,29
0.0328183593798,0,30
0.0325906454168,0,31
0.0322560861925,0,32
0.0322474050151,0,33
0.0315829610467,0,34
0.031661091644,0,35
0.0314734446539,0,36
0.0313953140567,0,37
0.0314914747918,0,38
0.0311943114089,0,39
0.0309412216964,0,40
0.0306420549649,0,41
0.0304470623631,0,42
0.0303255258785,0,43
0.0300503993308,0,44
0.0297912995722,0,45
0.0295488943858,0,46
0.0296049881479,0,47
0.0289104939499,0,48
0.0288864537660999,0,49
0.0285759347256,0,50
0.0279021417969,0,51
0.0281331946743,0,52
0.0275388679087,0,53
0.0274453783051,0,54
0.0272924560249,0,55
0.0270974634231,0,56
0.0270313529178,0,57
0.026739531798,0,58
0.0264136537512,0,59
0.0261445372494,0,60
0.0258086424594,0,61
0.0260370242053,0,62
0.0259896116206,0,63
0.0258360215576,0,64
0.0256423645216,0,65
0.0255428648721,0,66
0.0253271710009,0,67
0.0251415273595,0,68
0.0249525448037,0,69
0.0246573847695,0,70
0.0248009580893,0,71
0.0248684041605,0,72
0.0244744122596,0,73
0.0242894364011,0,74
0.0242373493362,0,75
0.0240764136615,0,76
0.0235929388544,0,77
0.0235375128751,0,78
0.0232216515715,0,79
0.0233171445238,0,80
0.0231081284815,0,81
0.0230333367986,0,82
0.0228196462761,0,83
0.0226366737662,0,84
0.0226693951275,0,85
0.0225037849726,0,86
0.0222119638528,0,87
0.0223889263167,0,88
0.0218500255303,0,89
0.0217471869664,0,90
0.0214867516421,0,91
0.0216076203439,0,92
0.0213231448358,0,93
0.0210206391899,0,94
0.0209531931188,0,95
0.0207675494774,0,96
0.020661371999,0,97
0.020490419581,0,98
0.0203041081567,0,99
0.0201264779099,0,100
0.0200283138261,0,101
0.0199802334586,0,102
0.0198099488235,0,103
0.0196683788523,0,104
0.0194179602713,0,105
0.0195768925974,0,106
0.0194727184677,0,107
0.0194834029938,0,108
0.0192763903001,0,109
0.0193124505758,0,110
0.0190546863831,0,111
0.0191067734479,0,112
0.0187401606453,0,113
0.0187608619146,0,114
0.0185631981813,0,115
0.0184162859471,0,116
0.0183755511913,0,117
0.0181745485436,0,118
0.0175508393311,0,119
0.0175401548049,0,120
0.0173665312554,0,121
0.0171221227203,0,122
0.0169464958222,0,123
0.0168262949033,0,124
0.0166166110781,0,125
0.0166353089988,0,126
0.016491735679,0,127
0.0164650243637,0,128
0.0165237892573999,0,129
0.016451668706,0,130
0.0163935715952,0,131
0.0161384785339999,0,132
0.0161979112106,0,133
0.0160236198782,0,134
0.0160670257655,0,135
0.0159722005962,0,136
0.0157785435602,0,137
0.015807926007,0,138
0.0157979092637999,0,139
0.0158272917106,0,140
0.0159167746169,0,141
0.0157872247377,0,142
0.0156690271674,0,143
0.0155848865242,0,144
0.0153952361855,0,145
0.015728459844,0,146
0.0156343024575,0,147
0.0157344698899,0,148
0.0157231175809,0,149
0.0157010807458,0,150
0.0155955710503,0,151
0.0155548362945,0,152
0.0154974069665,0,153
0.0155494940314,0,154
0.0154292931125,0,155
0.0152857197927,0,156
0.0153691926531,0,157
0.0152503272998999,0,158
0.0154259541981,0,159
0.0152977398846,0,160
0.0150974050198,0,161
0.0151902268405,0,162
0.0151287908153,0,163
0.0151000761512999,0,164
0.0150773715333,0,165
0.0149691907063,0,166
0.0149544994829,0,167
0.0148696910567,0,168
0.0150406434747,0,169
0.0149004090692999,0,170
0.0147955671568,0,171
0.0151040828486,0,172
0.0148803755829,0,173
0.0148970701549,0,174
0.014845650873,0,175
0.0150199422054,0,176
0.0150246166855,0,177
0.0149057513323999,0,178
0.0149912275414,0,179
0.0151721967026,0,180
0.0149531639171,0,181
0.0150633480927,0,182
0.0151975724522,0,183
0.0150907271909,0,184
0.0151027472827999,0,185
0.0151975724522,0,186
0.0153498269495,0,187
0.0152356360765,0,188
0.0154974069665,0,189
0.0157211142323,0,190
0.0155267894134,0,191
0.0157297954097,0,192
0.0158085937899,0,193
0.0156957384827,0,194
0.0157558389422,0,195
0.0161151061331,0,196
0.0160142709178,0,197
0.0162853907682,0,198
0.0162286292232,0,199
0.0162286292232,0,200
0.0160630190682,0,201
0.0160262910097,0,202
0.0161538375403,0,203
0.0162653572817,0,204
0.0164957423763,0,205
0.0165478294411,0,206
0.0166713692745,0,207
0.0168723719222,0,208
0.0168583484816,0,209
0.0168990832375,0,210
0.0171541762987,0,211
0.0169912372753,0,212
0.0170927402735,0,213
0.0174079337940999,0,214
0.0175481681995,0,215
0.017534144759,0,216
0.0177171172689,0,217
0.0181004246436,0,218
0.0180710421967,0,219
0.018297420594,0,220
0.0182192899967,0,221
