value,label,index
-1.19854278541,0,0
-1.37442899296,0,1
-1.23424938031,0,2
-1.4673161607799998,0,3
-1.18748267176,0,4
-1.40964584857,0,5
-1.4890978058000002,0,6
-1.48715577726,0,7
-1.57920541838,0,8
-1.17021942449,0,9
-1.58466743756,0,10
-1.43440977415,0,11
-1.5341574027899998,0,12
-1.11716561119,0,13
-1.32132645378,0,14
-1.55696174401,0,15
-1.90344475177,0,16
-2.15753891777,0,17
-2.45180910788,0,18
-1.64654661446,0,19
-1.7829006798700002,0,20
-1.68982320796,0,21
-1.61309895958,0,22
-1.70491157397,0,23
-1.02900575345,0,24
-2.3544434978,0,25
-2.26296648657,0,26
-1.56455323488,0,27
-1.08023162881,0,28
-1.9563074587,0,29
-1.60037110938,0,30
-2.39038870352,0,31
-1.66378096769,0,32
-2.2619146745200003,0,33
-1.77533583262,0,34
-1.90363867643,0,35
-1.75580623999,0,36
-1.84826342915,0,37
-1.66021661805,0,38
-1.4579736764500002,0,39
-1.7800563421200002,0,40
-1.58722664195,0,41
-1.34043211871,0,42
-0.457553233337,0,43
-1.0150411893100002,0,44
-1.99945227287,0,45
-1.27279437886,0,46
-1.73865303901,0,47
-1.9719178547,0,48
-2.11681725102,0,49
-1.4983819926100002,0,50
-2.04991487835,0,51
-2.56098296793,0,52
-2.27305785896,0,53
-2.38066034426,0,54
-1.64276249333,0,55
-1.99716547636,0,56
-1.5125850072999998,0,57
-1.58067426152,0,58
0.0172151021485,0,59
-0.853171136947,0,60
-1.7430737239200005,0,61
-0.70776976786,0,62
-2.22845662032,0,63
-0.806426411723,0,64
-0.525461040163,0,65
-0.6355725775500001,0,66
-0.236064736048,0,67
-0.589103048195,0,68
-0.902509438697,0,69
-0.903570134103,0,70
-1.10725827638,0,71
-0.694362349103,0,72
-0.7201392306669999,0,73
-0.342932553951,0,74
-1.23493121324,0,75
-0.994142829284,0,76
-0.6042763466650001,0,77
-0.523549043159,0,78
-0.7898694707089999,0,79
-0.499799230931,0,80
-0.667582087241,0,81
-0.22657158031,0,82
-0.0976540732745,0,83
-0.3961357652000001,0,84
0.0736247043052,0,85
-0.261511618232,0,86
-0.3339825017309999,0,87
-0.38381165248,0,88
-0.0984471638346,0,89
-0.0774302208471,0,90
-0.216112782071,0,91
-0.289323843701,0,92
-0.0314304687416,0,93
-0.146146823983,0,94
-0.145446561254,0,95
-0.332522498355,0,96
0.0625619074018,0,97
-0.5079854517100001,0,98
-0.0695559610695,0,99
-0.300897693211,0,100
-0.2077668557409999,0,101
-0.144510230656,0,102
-0.0605977024871,0,103
0.0332116260507,0,104
0.00150022325032,0,105
-0.0972000821271,0,106
-0.141582793947,0,107
-0.233481883845,0,108
0.1410458490809999,0,109
0.0142479183251,0,110
0.0063263456862399,0,111
-0.0257321697305,0,112
-0.0156393927088,0,113
0.0842510102734999,0,114
0.1115025268249999,0,115
-0.0332065117194999,0,116
0.0515310139118,0,117
-0.272455852743,0,118
-0.0909617082587,0,119
-0.151035531493,0,120
-0.0762545338441,0,121
-0.0574774904425,0,122
-0.0182581714362,0,123
-0.102840533179,0,124
0.0971125874024,0,125
0.0147242783438,0,126
0.137775768867,0,127
-0.0512069657933,0,128
-0.199432734573,0,129
0.0976731182478,0,130
-0.0874671844101,0,131
-0.1021824159689999,0,132
0.0757272371901,0,133
0.0132359799233,0,134
0.134073632313,0,135
-0.0164225254519,0,136
-0.0408415870197,0,137
0.1807471116389999,0,138
0.0163719367354999,0,139
0.15739346976,0,140
0.265611679865,0,141
0.207613367035,0,142
0.1824228608599999,0,143
0.153060728876,0,144
0.207840824635,0,145
0.131692150295,0,146
0.387408753926,0,147
0.0609887522595999,0,148
0.275755695268,0,149
-0.0445002072149,0,150
0.303999988994,0,151
0.0294811333127,0,152
0.244092494673,0,153
0.1296593713869999,0,154
0.0285590002689,0,155
0.0321880700357,0,156
-0.114600993007,0,157
-0.0458218744516,0,158
0.0552260867215,0,159
-0.283296206799,0,160
-0.0237284144246,0,161
-0.16273807118,0,162
-0.00443664762622,0,163
-0.01545425407,0,164
-0.205414878962,0,165
-0.221059430891,0,166
-0.1580465170759999,0,167
0.0465445668268,0,168
-0.1709480717929999,0,169
0.077158039603,0,170
-0.132280889754,0,171
0.1365626128639999,0,172
0.0193578105795,0,173
-0.119503950803,0,174
-0.226628712875,0,175
-0.334346279647,0,176
0.0371039382807,0,177
-0.154497326803,0,178
-0.192320020249,0,179
0.0214266876943,0,180
-0.26833593415,0,181
-0.106678395667,0,182
-0.0414830024337,0,183
-0.313679426157,0,184
-0.33388008189,0,185
-0.1386061733029999,0,186
0.00311711851859,0,187
-0.0488039039209,0,188
-0.136073360647,0,189
-0.0773973446624999,0,190
-0.2251851114249999,0,191
0.0382134644361999,0,192
0.0429346928553,0,193
-0.338030171678,0,194
-0.305670326288,0,195
-0.279098492385,0,196
-0.185315296877,0,197
-0.2608574064139999,0,198
-0.0586649486692,0,199
-0.296105938929,0,200
-0.0831730857222,0,201
-0.116728782831,0,202
-0.116500493506,0,203
0.0287392243777999,0,204
-0.278876320879,0,205
-0.121126425656,0,206
-0.291106010943,0,207
-0.100126628855,0,208
-0.100318023024,0,209
0.0043295962384799,0,210
0.0243361350949,0,211
-0.0390114893363,0,212
0.287862626041,0,213
0.226635333088,0,214
0.2953909650869999,0,215
0.094998973394,0,216
-0.110759999613,0,217
0.11045011755,0,218
-0.049719282592,0,219
0.140190572841,0,220
0.245684362538,0,221
