value,label,index
-1.04808758252,0,0
-1.01906734482,0,1
-0.968321124674,0,2
-0.6853659468269999,0,3
-0.844776125335,0,4
-1.08833823263,0,5
-0.602101972046,0,6
-0.8857289062899999,0,7
-0.8084343482590001,0,8
-1.16509587241,0,9
-1.00564186315,0,10
-1.27161816648,0,11
-1.1386983763299998,0,12
-1.22673696786,0,13
-1.1605074279799998,0,14
-1.27056466504,0,15
-1.4200718664399998,0,16
-1.11577344888,0,17
-1.27797248956,0,18
-1.58783845236,0,19
-1.60996693197,0,20
-1.54162928074,0,21
-0.8860692813009999,0,22
-1.47229855326,0,23
-1.21803863246,0,24
-1.64172757947,0,25
-1.12176576316,0,26
-1.87759906465,0,27
-1.48926810295,0,28
-1.7762678348400005,0,29
-1.7757769875,0,30
-1.40380081417,0,31
-1.74691967507,0,32
-1.42431255166,0,33
-1.0204379575799998,0,34
-1.41113873283,0,35
-1.41287070247,0,36
-1.64764983629,0,37
-1.9843912971,0,38
-1.40639635879,0,39
-1.47119389813,0,40
-1.42152143944,0,41
-1.1664597593,0,42
-1.9586254751700003,0,43
-1.71788030305,0,44
-2.00426508236,0,45
-1.40632518556,0,46
-1.6031735340600002,0,47
-1.986138962,0,48
-1.82171764378,0,49
-1.53602353338,0,50
-1.91157747428,0,51
-1.28082115555,0,52
-1.608008217,0,53
-1.67906928704,0,54
-1.88819666099,0,55
-2.43010945146,0,56
-1.32218739705,0,57
-0.974297354361,0,58
-1.20647601854,0,59
-1.02347833217,0,60
-1.30970139394,0,61
-0.737708712133,0,62
-1.25026467304,0,63
-1.26411088022,0,64
-0.925526468426,0,65
-1.2129696761,0,66
-1.18992576551,0,67
-1.68843088225,0,68
-1.41652137123,0,69
-1.6471276471,0,70
-1.4973187414500002,0,71
-1.45621053937,0,72
-1.06865811203,0,73
-1.23077096793,0,74
-1.01191938795,0,75
-0.820734149144,0,76
-1.0798308065,0,77
-0.605818722587,0,78
-0.41488142798,0,79
-1.07440966795,0,80
-0.97780271248,0,81
-0.704162419892,0,82
-0.778779557694,0,83
-0.800127727207,0,84
-0.672042507678,0,85
-0.7232608042280001,0,86
-0.931434977622,0,87
-0.939364935147,0,88
-0.867313017823,0,89
-1.17326469394,0,90
-0.874548015675,0,91
-1.04889533914,0,92
-1.09971976308,0,93
-0.930596124924,0,94
-0.93166851828,0,95
-0.751566421498,0,96
-1.07283421169,0,97
-1.07443691996,0,98
-1.01340773436,0,99
-0.939492471045,0,100
-0.841366978276,0,101
-0.829578441329,0,102
-0.993678086467,0,103
-0.7940206435070001,0,104
-0.6863661231679999,0,105
-0.527116935553,0,106
-0.742671763054,0,107
-0.8223187883409999,0,108
-0.8766693744490001,0,109
-0.792962103822,0,110
-0.953407894804,0,111
-0.763620646014,0,112
-0.948645406575,0,113
-0.909622502491,0,114
-0.7396332036040001,0,115
-0.699079852891,0,116
-0.784201581435,0,117
-0.693326083617,0,118
-0.7160821837350001,0,119
-0.941267637385,0,120
-0.7412573598569999,0,121
-0.570652163255,0,122
-0.8000127965170001,0,123
-0.71026165492,0,124
-0.715574870415,0,125
-0.751753188264,0,126
-0.7782232684370001,0,127
-0.593497636067,0,128
-0.7659331285050001,0,129
-0.582205563533,0,130
-0.567412397471,0,131
-0.634776543479,0,132
-0.599305670743,0,133
-0.416106813584,0,134
-0.277251560002,0,135
-0.336449627473,0,136
