value,label,index
913373376.0,0,0
901925824.0,0,1
915506240.0,0,2
902695040.0,0,3
909419520.0,0,4
911610560.0,0,5
903623040.0,0,6
898890624.0,0,7
912964800.0,0,8
894433856.0,0,9
893067776.0,0,10
911306688.0,0,11
899254272.0,0,12
895891264.0,0,13
904578176.0,0,14
894434816.0,0,15
899198720.0,0,16
896605952.0,0,17
896359744.0,0,18
895558656.0,0,19
905275392.0,0,20
887672832.0,0,21
904539840.0,0,22
887827072.0,0,23
886568768.0,0,24
904137280.0,0,25
883569536.0,0,26
890494784.0,0,27
890414912.0,0,28
894757504.0,0,29
890988032.0,0,30
887456320.0,0,31
891024704.0,0,32
885590400.0,0,33
885539072.0,0,34
882566464.0,0,35
886679168.0,0,36
870412544.0,0,37
887888448.0,0,38
878220672.0,0,39
883467008.0,0,40
886240320.0,0,41
882745408.0,0,42
876904640.0,0,43
886494208.0,0,44
870388224.0,0,45
876786496.0,0,46
878992832.0,0,47
878649728.0,0,48
874482304.0,0,49
874308160.0,0,50
871178624.0,0,51
866019584.0,0,52
870077952.0,0,53
868065344.0,0,54
868832000.0,0,55
867372160.0,0,56
862269632.0,0,57
866540544.0,0,58
865702848.0,0,59
855399424.0,0,60
874365696.0,0,61
854621824.0,0,62
854726656.0,0,63
863072128.0,0,64
855307776.0,0,65
854220032.0,0,66
852382912.0,0,67
859235264.0,0,68
841989312.0,0,69
855436672.0,0,70
842619648.0,0,71
849713600.0,0,72
840949568.0,0,73
846540992.0,0,74
845561984.0,0,75
846746048.0,0,76
846183424.0,0,77
838651264.0,0,78
837697792.0,0,79
850106816.0,0,80
839682048.0,0,81
828598336.0,0,82
842979264.0,0,83
842198592.0,0,84
839091456.0,0,85
840667264.0,0,86
831080960.0,0,87
839375488.0,0,88
835702784.0,0,89
835052352.0,0,90
837693696.0,0,91
828261696.0,0,92
828880896.0,0,93
830214656.0,0,94
829440512.0,0,95
826960704.0,0,96
829200768.0,0,97
824657920.0,0,98
821371392.0,0,99
824501504.0,0,100
825707968.0,0,101
820859200.0,0,102
819968192.0,0,103
817307904.0,0,104
821523200.0,0,105
818260672.0,0,106
813906880.0,0,107
812246528.0,0,108
812380416.0,0,109
811620288.0,0,110
804596928.0,0,111
815968768.0,0,112
815739520.0,0,113
813098240.0,0,114
808394752.0,0,115
809639168.0,0,116
805197568.0,0,117
809369216.0,0,118
808578176.0,0,119
799299456.0,0,120
801018816.0,0,121
802315392.0,0,122
798396096.0,0,123
804020224.0,0,124
797353344.0,0,125
808135936.0,0,126
792878720.0,0,127
802892736.0,0,128
792477760.0,0,129
796232768.0,0,130
796920576.0,0,131
794163840.0,0,132
793129024.0,0,133
789908544.0,0,134
787067840.0,0,135
795485376.0,0,136
787691712.0,0,137
794928064.0,0,138
786546880.0,0,139
783289152.0,0,140
